Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor,UF,Regiao
202404,Distrito Federal,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,21.0,DF,Centro-Oeste
202401,Rondônia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,RO,Norte
202402,Rondônia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,RO,Norte
202403,Rondônia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,RO,Norte
202404,Rondônia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,RO,Norte
202401,Acre,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,AC,Norte
202402,Acre,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,AC,Norte
202403,Acre,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,AC,Norte
202404,Acre,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,AC,Norte
202401,Amazonas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,AM,Norte
202402,Amazonas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0,AM,Norte
202403,Amazonas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,AM,Norte
202404,Amazonas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,AM,Norte
202401,Roraima,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,RR,Norte
202402,Roraima,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,RR,Norte
202403,Roraima,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,RR,Norte
202401,Pará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,PA,Norte
202402,Pará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,PA,Norte
202403,Pará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,PA,Norte
202404,Pará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,PA,Norte
202401,Amapá,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,AP,Norte
202402,Amapá,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,AP,Norte
202403,Amapá,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,AP,Norte
202404,Amapá,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,AP,Norte
202401,Tocantins,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,TO,Norte
202402,Tocantins,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,TO,Norte
202403,Tocantins,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,TO,Norte
202401,Maranhão,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MA,Nordeste
202402,Maranhão,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,MA,Nordeste
202403,Maranhão,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MA,Nordeste
202404,Maranhão,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MA,Nordeste
202401,Piauí,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,PI,Nordeste
202402,Piauí,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,PI,Nordeste
202403,Piauí,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,PI,Nordeste
202404,Piauí,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,PI,Nordeste
202401,Ceará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,CE,Nordeste
202402,Ceará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,CE,Nordeste
202403,Ceará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0,CE,Nordeste
202404,Ceará,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,CE,Nordeste
202401,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,RN,Nordeste
202402,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,RN,Nordeste
202403,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,RN,Nordeste
202404,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,RN,Nordeste
202401,Paraíba,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,PB,Nordeste
202402,Paraíba,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,PB,Nordeste
202403,Paraíba,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,PB,Nordeste
202404,Paraíba,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,PB,Nordeste
202401,Pernambuco,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0,PE,Nordeste
202402,Pernambuco,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0,PE,Nordeste
202403,Pernambuco,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,PE,Nordeste
202404,Pernambuco,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,PE,Nordeste
202401,Alagoas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,AL,Nordeste
202402,Alagoas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,AL,Nordeste
202403,Alagoas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,AL,Nordeste
202404,Alagoas,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,AL,Nordeste
202401,Sergipe,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,SE,Nordeste
202402,Sergipe,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,SE,Nordeste
202403,Sergipe,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,SE,Nordeste
202404,Sergipe,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,SE,Nordeste
202401,Bahia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0,BA,Nordeste
202402,Bahia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0,BA,Nordeste
202403,Bahia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0,BA,Nordeste
202404,Bahia,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,11.0,BA,Nordeste
202401,Minas Gerais,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0,MG,Sudeste
202402,Minas Gerais,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,MG,Sudeste
202403,Minas Gerais,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,MG,Sudeste
202404,Minas Gerais,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,MG,Sudeste
202401,Espírito Santo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,ES,Sudeste
202402,Espírito Santo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,0.0,ES,Sudeste
202403,Espírito Santo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,ES,Sudeste
202401,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,19.0,RJ,Sudeste
202402,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,14.0,RJ,Sudeste
202403,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,13.0,RJ,Sudeste
202404,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0,RJ,Sudeste
202401,São Paulo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,36.0,SP,Sudeste
202402,São Paulo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,34.0,SP,Sudeste
202403,São Paulo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,24.0,SP,Sudeste
202404,São Paulo,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,32.0,SP,Sudeste
202401,Paraná,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0,PR,Sul
202402,Paraná,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,5.0,PR,Sul
202403,Paraná,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,PR,Sul
202404,Paraná,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,PR,Sul
202401,Santa Catarina,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,SC,Sul
202402,Santa Catarina,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,SC,Sul
202403,Santa Catarina,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,SC,Sul
202404,Santa Catarina,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,SC,Sul
202401,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0,RS,Sul
202402,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0,RS,Sul
202403,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0,RS,Sul
202404,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,RS,Sul
202401,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MS,Centro-Oeste
202402,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MS,Centro-Oeste
202403,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,MS,Centro-Oeste
202404,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MS,Centro-Oeste
202401,Mato Grosso,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,1.0,MT,Centro-Oeste
202402,Mato Grosso,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MT,Centro-Oeste
202403,Mato Grosso,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,MT,Centro-Oeste
202404,Mato Grosso,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,MT,Centro-Oeste
202401,Goiás,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0,GO,Centro-Oeste
202402,Goiás,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,GO,Centro-Oeste
202403,Goiás,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0,GO,Centro-Oeste
202404,Goiás,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0,GO,Centro-Oeste
202401,Distrito Federal,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0,DF,Centro-Oeste
202402,Distrito Federal,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,12.0,DF,Centro-Oeste
